#
# Shellcode detector
#
Executed before
0x77CCF59A::ntdll.dll  BB E2 72 CB 77          mov ebx, 0x77cb72e2
0x77CCF59F::ntdll.dll  BF DA 70 CB 77          mov edi, 0x77cb70da
0x77CCF5A4::ntdll.dll  85 05 70 D7 D4 77       test dword ptr [0x77d4d770], eax
0x77CCF5AA::ntdll.dll  0F 85 8B B7 01 00       jnz 0x77cead3b
0x77CCF5B0::ntdll.dll  A1 70 D7 D4 77          mov eax, dword ptr [0x77d4d770]
0x77CCF5B5::ntdll.dll  85 05 FC BD CC 77       test dword ptr [0x77ccbdfc], eax
0x77CCF5BB::ntdll.dll  0F 85 A1 B7 01 00       jnz 0x77cead62
0x77CCF5C1::ntdll.dll  85 F6                   test esi, esi
0x77CCF5C3::ntdll.dll  0F 84 F3 B8 00 00       jz 0x77cdaebc
0x77CCF5C9::ntdll.dll  56                      push esi
0x77CCF5CA::ntdll.dll  8D 45 F8                lea eax, ptr [ebp-0x8]
0x77CCF5CD::ntdll.dll  50                      push eax
0x77CCF5CE::ntdll.dll  E8 C0 77 FF FF          call 0x77cc6d93 -> RtlInitUnicodeStringEx
0x77CCF5D3::ntdll.dll  85 C0                   test eax, eax
0x77CCF5D5::ntdll.dll  7C 5A                   jl 0x77ccf631
0x77CCF5D7::ntdll.dll  8D 4D F8                lea ecx, ptr [ebp-0x8]
0x77CCF5DA::ntdll.dll  8B 45 0C                mov eax, dword ptr [ebp+0xc]
0x77CCF5DD::ntdll.dll  85 C0                   test eax, eax
0x77CCF5DF::ntdll.dll  0F 84 E1 B8 00 00       jz 0x77cdaec6
0x77CCF5E5::ntdll.dll  8B 00                   mov eax, dword ptr [eax]
0x77CCF5E7::ntdll.dll  8D 55 10                lea edx, ptr [ebp+0x10]
0x77CCF5EA::ntdll.dll  52                      push edx
0x77CCF5EB::ntdll.dll  6A 00                   push 0x0
0x77CCF5ED::ntdll.dll  6A 01                   push 0x1
0x77CCF5EF::ntdll.dll  50                      push eax
0x77CCF5F0::ntdll.dll  51                      push ecx
0x77CCF5F1::ntdll.dll  FF 75 10                push dword ptr [ebp+0x10]
0x77CCF5F4::ntdll.dll  E8 68 FD FF FF          call 0x77ccf361 -> wcsncmp
0x77CCF638::ntdll.dll  81 FB 08 00 15 C0       cmp ebx, 0xc0150008
0x77CCF63E::ntdll.dll  0F 85 FE D4 01 00       jnz 0x77cecb42
0x77CCF644::ntdll.dll  32 DB                   xor bl, bl
0x77CCF646::ntdll.dll  8B 46 04                mov eax, dword ptr [esi+0x4]
0x77CCF649::ntdll.dll  0F B7 16                movzx edx, word ptr [esi]
0x77CCF64C::ntdll.dll  8D 4C 02 FE             lea ecx, ptr [edx+eax*1-0x2]
0x77CCF650::ntdll.dll  3B C8                   cmp ecx, eax
0x77CCF652::ntdll.dll  72 19                   jb 0x77ccf66d
0x77CCF654::ntdll.dll  0F B7 39                movzx edi, word ptr [ecx]
0x77CCF657::ntdll.dll  66 83 FF 2E             cmp di, 0x2e
0x77CCF65B::ntdll.dll  74 65                   jz 0x77ccf6c2
0x77CCF65D::ntdll.dll  66 83 FF 2F             cmp di, 0x2f
0x77CCF661::ntdll.dll  74 0A                   jz 0x77ccf66d
0x77CCF663::ntdll.dll  66 83 FF 5C             cmp di, 0x5c
0x77CCF667::ntdll.dll  74 04                   jz 0x77ccf66d
0x77CCF669::ntdll.dll  49                      dec ecx
0x77CCF66A::ntdll.dll  49                      dec ecx
0x77CCF66B::ntdll.dll  EB E3                   jmp 0x77ccf650
0x77CCF650::ntdll.dll  3B C8                   cmp ecx, eax
0x77CCF652::ntdll.dll  72 19                   jb 0x77ccf66d
0x77CCF654::ntdll.dll  0F B7 39                movzx edi, word ptr [ecx]
0x77CCF657::ntdll.dll  66 83 FF 2E             cmp di, 0x2e
0x77CCF65B::ntdll.dll  74 65                   jz 0x77ccf6c2
0x77CCF65D::ntdll.dll  66 83 FF 2F             cmp di, 0x2f
0x77CCF661::ntdll.dll  74 0A                   jz 0x77ccf66d
0x77CCF663::ntdll.dll  66 83 FF 5C             cmp di, 0x5c
0x77CCF667::ntdll.dll  74 04                   jz 0x77ccf66d
0x77CCF669::ntdll.dll  49                      dec ecx
0x77CCF66A::ntdll.dll  49                      dec ecx
0x77CCF66B::ntdll.dll  EB E3                   jmp 0x77ccf650
0x77CCF6C2::ntdll.dll  B3 01                   mov bl, 0x1
0x77CCF6C4::ntdll.dll  EB A7                   jmp 0x77ccf66d
0x77CCF66D::ntdll.dll  84 DB                   test bl, bl
0x77CCF66F::ntdll.dll  0F 84 5C A9 FC FF       jz 0x77c99fd1
0x77CCF675::ntdll.dll  8B 06                   mov eax, dword ptr [esi]
0x77CCF677::ntdll.dll  89 85 CC FE FF FF       mov dword ptr [ebp-0x134], eax
0x77CCF67D::ntdll.dll  8B 76 04                mov esi, dword ptr [esi+0x4]
0x77CCF680::ntdll.dll  89 B5 D0 FE FF FF       mov dword ptr [ebp-0x130], esi
0x77CCF686::ntdll.dll  66 83 BD CC FE FF FF 02 cmp word ptr [ebp-0x134], 0x2
0x77CCF68E::ntdll.dll  72 15                   jb 0x77ccf6a5
0x77CCF690::ntdll.dll  0F B7 85 CC FE FF FF    movzx eax, word ptr [ebp-0x134]
0x77CCF697::ntdll.dll  D1 E8                   shr eax, 0x1
0x77CCF699::ntdll.dll  66 83 7C 46 FE 2E       cmp word ptr [esi+eax*2-0x2], 0x2e
0x77CCF69F::ntdll.dll  0F 84 B8 D3 01 00       jz 0x77ceca5d
0x77CCF6A5::ntdll.dll  8D 85 CC FE FF FF       lea eax, ptr [ebp-0x134]
0x77CCF6AB::ntdll.dll  89 85 D8 FE FF FF       mov dword ptr [ebp-0x128], eax
0x77CCF6B1::ntdll.dll  C6 85 BC FE FF FF 00    mov byte ptr [ebp-0x144], 0x0
0x77CCF6B8::ntdll.dll  33 FF                   xor edi, edi
0x77CCF6BA::ntdll.dll  33 DB                   xor ebx, ebx
0x77CCF6BC::ntdll.dll  43                      inc ebx
0x77CCF6BD::ntdll.dll  E9 86 FD FF FF          jmp 0x77ccf448
0x77CD00DA::ntdll.dll  F6 45 10 02             test byte ptr [ebp+0x10], 0x2
0x77CD00DE::ntdll.dll  0F 85 77 40 FB FF       jnz 0x77c8415b
0x77CD00E4::ntdll.dll  8B 85 E0 FE FF FF       mov eax, dword ptr [ebp-0x120]
0x77CD00EA::ntdll.dll  8B 48 34                mov ecx, dword ptr [eax+0x34]
0x77CD00ED::ntdll.dll  F6 C1 04                test cl, 0x4
0x77CD00F0::ntdll.dll  0F 84 22 40 FB FF       jz 0x77c84118
0x77CD00F6::ntdll.dll  F7 C1 00 00 00 01       test ecx, 0x1000000
0x77CD00FC::ntdll.dll  0F 85 A1 C9 01 00       jnz 0x77cecaa3
0x77CD0102::ntdll.dll  FF B5 C8 FE FF FF       push dword ptr [ebp-0x138]
0x77CD0108::ntdll.dll  50                      push eax
0x77CD0109::ntdll.dll  E8 98 13 00 00          call 0x77cd14a6 -> RtlEncodeSystemPointer
0x77C76809::ntdll.dll  8B 45 E8                mov eax, dword ptr [ebp-0x18]
0x77C7680C::ntdll.dll  0F B7 70 04             movzx esi, word ptr [eax+0x4]
0x77C76810::ntdll.dll  A1 EC BD CC 77          mov eax, dword ptr [0x77ccbdec]
0x77C76815::ntdll.dll  03 75 14                add esi, dword ptr [ebp+0x14]
0x77C76818::ntdll.dll  83 C8 01                or eax, 0x1
0x77C7681B::ntdll.dll  85 05 70 D7 D4 77       test dword ptr [0x77d4d770], eax
0x77C76821::ntdll.dll  0F 85 7A 83 07 00       jnz 0x77ceeba1
0x77C76827::ntdll.dll  A1 70 D7 D4 77          mov eax, dword ptr [0x77d4d770]
0x77C7682C::ntdll.dll  85 05 F0 BD CC 77       test dword ptr [0x77ccbdf0], eax
0x77C76832::ntdll.dll  0F 85 8C 83 07 00       jnz 0x77ceebc4
0x77C76838::ntdll.dll  8D 45 E4                lea eax, ptr [ebp-0x1c]
0x77C7683B::ntdll.dll  50                      push eax
0x77C7683C::ntdll.dll  56                      push esi
0x77C7683D::ntdll.dll  FF 75 08                push dword ptr [ebp+0x8]
0x77C76840::ntdll.dll  8B 75 0C                mov esi, dword ptr [ebp+0xc]
0x77C76843::ntdll.dll  56                      push esi
0x77C76844::ntdll.dll  E8 43 AE 05 00          call 0x77cd168c -> RtlEncodeSystemPointer
0x77CD010E::ntdll.dll  89 85 DC FE FF FF       mov dword ptr [ebp-0x124], eax
0x77CD0114::ntdll.dll  8B 85 E0 FE FF FF       mov eax, dword ptr [ebp-0x120]
0x77CD011A::ntdll.dll  B9 FF FF 00 00          mov ecx, 0xffff
0x77CD011F::ntdll.dll  66 39 48 38             cmp word ptr [eax+0x38], cx
0x77CD0123::ntdll.dll  74 26                   jz 0x77cd014b
0x77CD0125::ntdll.dll  0F B7 48 38             movzx ecx, word ptr [eax+0x38]
0x77CD0129::ntdll.dll  41                      inc ecx
0x77CD012A::ntdll.dll  66 89 48 38             mov word ptr [eax+0x38], cx
0x77CD012E::ntdll.dll  53                      push ebx
0x77CD012F::ntdll.dll  FF B5 E0 FE FF FF       push dword ptr [ebp-0x120]
0x77CD0135::ntdll.dll  E8 9E BE FF FF          call 0x77ccbfd8 -> LdrUnloadDll
0x77CCBFD8::ntdll.dll  8B FF                   mov edi, edi
0x77CCBFDA::ntdll.dll  55                      push ebp
0x77CCBFDB::ntdll.dll  8B EC                   mov ebp, esp
0x77CCBFDD::ntdll.dll  64 A1 18 00 00 00       mov eax, dword ptr fs:[0x18]
0x77CCBFE3::ntdll.dll  83 B8 60 0F 00 00 00    cmp dword ptr [eax+0xf60], 0x0
0x77CCBFEA::ntdll.dll  0F 85 01 11 FB FF       jnz 0x77c7d0f1
0x77CCBFF0::ntdll.dll  33 C0                   xor eax, eax
0x77CCBFF2::ntdll.dll  5D                      pop ebp
0x77CCBFF3::ntdll.dll  C2 08 00                ret 0x8
0x77CD013A::ntdll.dll  FF B5 E0 FE FF FF       push dword ptr [ebp-0x120]
0x77CD0140::ntdll.dll  E8 5A F7 FF FF          call 0x77ccf89f -> RtlGetFullPathName_UstrEx
0x77CCF89F::ntdll.dll  8B FF                   mov edi, edi
0x77CCF8A1::ntdll.dll  55                      push ebp
0x77CCF8A2::ntdll.dll  8B EC                   mov ebp, esp
0x77CCF8A4::ntdll.dll  6A 00                   push 0x0
0x77CCF8A6::ntdll.dll  FF 75 08                push dword ptr [ebp+0x8]
0x77CCF8A9::ntdll.dll  E8 C2 C7 FF FF          call 0x77ccc070 -> LdrUnloadDll
0x77CCC070::ntdll.dll  8B FF                   mov edi, edi
0x77CCC072::ntdll.dll  55                      push ebp
0x77CCC073::ntdll.dll  8B EC                   mov ebp, esp
0x77CCC075::ntdll.dll  83 EC 0C                sub esp, 0xc
0x77CCC078::ntdll.dll  83 3D 14 CC D4 77 00    cmp dword ptr [0x77d4cc14], 0x0
0x77CCC07F::ntdll.dll  0F 85 F9 57 FD FF       jnz 0x77ca187e
0x77CCC085::ntdll.dll  C9                      leave 
0x77CCC086::ntdll.dll  C2 08 00                ret 0x8
0x77CCF8AE::ntdll.dll  5D                      pop ebp
0x77CCF8AF::ntdll.dll  C2 04 00                ret 0x4
0x77CD0145::ntdll.dll  8B 85 E0 FE FF FF       mov eax, dword ptr [ebp-0x120]
0x77CD014B::ntdll.dll  53                      push ebx
0x77CD014C::ntdll.dll  50                      push eax
0x77CD014D::ntdll.dll  E8 AC BE FF FF          call 0x77ccbffe -> LdrUnloadDll
0x77CCBFFE::ntdll.dll  8B FF                   mov edi, edi
0x77CCC000::ntdll.dll  55                      push ebp
0x77CCC001::ntdll.dll  8B EC                   mov ebp, esp
0x77CCC003::ntdll.dll  51                      push ecx
0x77CCC004::ntdll.dll  8B 4D 0C                mov ecx, dword ptr [ebp+0xc]
0x77CCC007::ntdll.dll  49                      dec ecx
0x77CCC008::ntdll.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x77CCC00B::ntdll.dll  0F 85 23 02 00 00       jnz 0x77ccc234
0x77CCC011::ntdll.dll  BA 00 10 00 00          mov edx, 0x1000
0x77CCC016::ntdll.dll  8B 48 34                mov ecx, dword ptr [eax+0x34]
0x77CCC019::ntdll.dll  85 CA                   test edx, ecx
0x77CCC01B::ntdll.dll  74 04                   jz 0x77ccc021
0x77CCC01D::ntdll.dll  C9                      leave 
0x77CCC01E::ntdll.dll  C2 08 00                ret 0x8
0x77CCC021::ntdll.dll  0B CA                   or ecx, edx
0x77CCC023::ntdll.dll  89 48 34                mov dword ptr [eax+0x34], ecx
0x77CCC026::ntdll.dll  8D 48 60                lea ecx, ptr [eax+0x60]
0x77CCC029::ntdll.dll  57                      push edi
0x77CCC02A::ntdll.dll  8B 39                   mov edi, dword ptr [ecx]
0x77CCC02C::ntdll.dll  89 4D FC                mov dword ptr [ebp-0x4], ecx
0x77CCC02F::ntdll.dll  3B F9                   cmp edi, ecx
0x77CCC031::ntdll.dll  74 C3                   jz 0x77ccbff6
0x77CCC033::ntdll.dll  56                      push esi
0x77CCC034::ntdll.dll  EB 23                   jmp 0x77ccc059
0x77CCC059::ntdll.dll  83 65 08 00             and dword ptr [ebp+0x8], 0x0
0x77CCC05D::ntdll.dll  83 7F 0C 00             cmp dword ptr [edi+0xc], 0x0
0x77CCC061::ntdll.dll  8B 77 08                mov esi, dword ptr [edi+0x8]
0x77CCC064::ntdll.dll  77 D0                   jnbe 0x77ccc036
0x77CCC066::ntdll.dll  EB EB                   jmp 0x77ccc053
0x77CCC036::ntdll.dll  0F B7 46 38             movzx eax, word ptr [esi+0x38]
0x77CCC03A::ntdll.dll  BA FF FF 00 00          mov edx, 0xffff
0x77CCC03F::ntdll.dll  66 3B C2                cmp ax, dx
0x77CCC042::ntdll.dll  0F 85 53 30 00 00       jnz 0x77ccf09b
0x77CCC048::ntdll.dll  FF 45 08                inc dword ptr [ebp+0x8]
0x77CCC04B::ntdll.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x77CCC04E::ntdll.dll  3B 47 0C                cmp eax, dword ptr [edi+0xc]
0x77CCC051::ntdll.dll  72 E3                   jb 0x77ccc036
0x77CCC053::ntdll.dll  8B 3F                   mov edi, dword ptr [edi]
0x77CCC055::ntdll.dll  3B F9                   cmp edi, ecx
0x77CCC057::ntdll.dll  74 0F                   jz 0x77ccc068
0x77CCF09B::ntdll.dll  8B 55 0C                mov edx, dword ptr [ebp+0xc]
0x77CCF09E::ntdll.dll  33 C9                   xor ecx, ecx
0x77CCF0A0::ntdll.dll  4A                      dec edx
0x77CCF0A1::ntdll.dll  0F 85 8C 29 FD FF       jnz 0x77ca1a33
0x77CCF0A7::ntdll.dll  6A 01                   push 0x1
0x77CCF0A9::ntdll.dll  40                      inc eax
0x77CCF0AA::ntdll.dll  56                      push esi
0x77CCF0AB::ntdll.dll  66 89 46 38             mov word ptr [esi+0x38], ax
0x77CCF0AF::ntdll.dll  E8 24 CF FF FF          call 0x77ccbfd8 -> LdrUnloadDll
0x77CCF0B4::ntdll.dll  B9 16 88 CB 77          mov ecx, 0x77cb8816
0x77CCF0B9::ntdll.dll  A1 EC BD CC 77          mov eax, dword ptr [0x77ccbdec]
0x77CCF0BE::ntdll.dll  83 C8 01                or eax, 0x1
0x77CCF0C1::ntdll.dll  85 05 70 D7 D4 77       test dword ptr [0x77d4d770], eax
0x77CCF0C7::ntdll.dll  0F 85 EC F8 01 00       jnz 0x77cee9b9
0x77CCF0CD::ntdll.dll  A1 70 D7 D4 77          mov eax, dword ptr [0x77d4d770]
0x77CCF0D2::ntdll.dll  85 05 F0 BD CC 77       test dword ptr [0x77ccbdf0], eax
0x77CCF0D8::ntdll.dll  0F 85 08 F9 01 00       jnz 0x77cee9e6
0x77CCF0DE::ntdll.dll  FF 75 0C                push dword ptr [ebp+0xc]
0x77CCF0E1::ntdll.dll  56                      push esi
0x77CCF0E2::ntdll.dll  E8 17 CF FF FF          call 0x77ccbffe -> LdrUnloadDll
0x77CCF0E7::ntdll.dll  8B 4D FC                mov ecx, dword ptr [ebp-0x4]
0x77CCF0EA::ntdll.dll  E9 59 CF FF FF          jmp 0x77ccc048
0x77CCC048::ntdll.dll  FF 45 08                inc dword ptr [ebp+0x8]
0x77CCC04B::ntdll.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x77CCC04E::ntdll.dll  3B 47 0C                cmp eax, dword ptr [edi+0xc]
0x77CCC051::ntdll.dll  72 E3                   jb 0x77ccc036
0x77CCC053::ntdll.dll  8B 3F                   mov edi, dword ptr [edi]
0x77CCC055::ntdll.dll  3B F9                   cmp edi, ecx
0x77CCC057::ntdll.dll  74 0F                   jz 0x77ccc068
0x77CCC059::ntdll.dll  83 65 08 00             and dword ptr [ebp+0x8], 0x0
0x77CCC05D::ntdll.dll  83 7F 0C 00             cmp dword ptr [edi+0xc], 0x0
0x77CCC061::ntdll.dll  8B 77 08                mov esi, dword ptr [edi+0x8]
0x77CCC064::ntdll.dll  77 D0                   jnbe 0x77ccc036
0x77CCC068::ntdll.dll  5E                      pop esi
0x77CCC069::ntdll.dll  EB 8B                   jmp 0x77ccbff6
0x77CCBFF6::ntdll.dll  5F                      pop edi
0x77CCBFF7::ntdll.dll  EB 24                   jmp 0x77ccc01d
0x77CCC01D::ntdll.dll  C9                      leave 
0x77CCC01E::ntdll.dll  C2 08 00                ret 0x8
0x77CD0152::ntdll.dll  39 BD DC FE FF FF       cmp dword ptr [ebp-0x124], edi
0x77CD0158::ntdll.dll  0F 8C 69 68 FA FF       jl 0x77c769c7
0x77CD015E::ntdll.dll  F7 45 10 00 00 80 00    test dword ptr [ebp+0x10], 0x800000
0x77CD0165::ntdll.dll  0F 85 43 C9 01 00       jnz 0x77cecaae
0x77CD016B::ntdll.dll  39 BD DC FE FF FF       cmp dword ptr [ebp-0x124], edi
0x77CD0171::ntdll.dll  0F 8C 50 68 FA FF       jl 0x77c769c7
0x77CD0177::ntdll.dll  FF B5 E0 FE FF FF       push dword ptr [ebp-0x120]
0x77CD017D::ntdll.dll  E8 DF 12 00 00          call 0x77cd1461 -> RtlEncodeSystemPointer
0x77CD0182::ntdll.dll  89 85 DC FE FF FF       mov dword ptr [ebp-0x124], eax
0x77CD0188::ntdll.dll  3B C7                   cmp eax, edi
0x77CD018A::ntdll.dll  0F 8C 37 68 FA FF       jl 0x77c769c7
0x77CD0190::ntdll.dll  8B 85 E0 FE FF FF       mov eax, dword ptr [ebp-0x120]
0x77CD0196::ntdll.dll  83 C0 10                add eax, 0x10
0x77CD0199::ntdll.dll  8B 0D A0 78 D4 77       mov ecx, dword ptr [0x77d478a0]
0x77CD019F::ntdll.dll  C7 00 9C 78 D4 77       mov dword ptr [eax], 0x77d4789c
0x77CD01A5::ntdll.dll  89 48 04                mov dword ptr [eax+0x4], ecx
0x77CD01A8::ntdll.dll  89 01                   mov dword ptr [ecx], eax
0x77CD01AA::ntdll.dll  A3 A0 78 D4 77          mov dword ptr [0x77d478a0], eax
0x77CD01AF::ntdll.dll  80 7D 14 00             cmp byte ptr [ebp+0x14], 0x0
0x77CD01B3::ntdll.dll  0F 84 48 F3 FF FF       jz 0x77ccf501
0x77CD01B9::ntdll.dll  80 3D 70 70 D4 77 00    cmp byte ptr [0x77d47070], 0x0
0x77CD01C0::ntdll.dll  0F 84 3B F3 FF FF       jz 0x77ccf501
0x77CD01C6::ntdll.dll  39 3D 0C 70 D4 77       cmp dword ptr [0x77d4700c], edi
0x77CD01CC::ntdll.dll  0F 85 E8 D9 FB FF       jnz 0x77c8dbba
0x77CD01D2::ntdll.dll  89 5D FC                mov dword ptr [ebp-0x4], ebx
0x77CD01D5::ntdll.dll  57                      push edi
0x77CD01D6::ntdll.dll  E8 80 10 00 00          call 0x77cd125b -> RtlEncodeSystemPointer
0x77CCFC40::ntdll.dll  8B 0D 20 CC D4 77       mov ecx, dword ptr [0x77d4cc20]
0x77CCFC46::ntdll.dll  89 4D C8                mov dword ptr [ebp-0x38], ecx
0x77CCFC49::ntdll.dll  64 8B 0D 18 00 00 00    mov ecx, dword ptr fs:[0x18]
0x77CCFC50::ntdll.dll  89 0D 20 CC D4 77       mov dword ptr [0x77d4cc20], ecx
0x77CCFC56::ntdll.dll  89 45 E0                mov dword ptr [ebp-0x20], eax
0x77CCFC59::ntdll.dll  89 45 D4                mov dword ptr [ebp-0x2c], eax
0x77CCFC5C::ntdll.dll  89 45 FC                mov dword ptr [ebp-0x4], eax
0x77CCFC5F::ntdll.dll  8B 7D E0                mov edi, dword ptr [ebp-0x20]
0x77CCFC62::ntdll.dll  3B 7D CC                cmp edi, dword ptr [ebp-0x34]
0x77CCFC65::ntdll.dll  0F 83 50 01 00 00       jnb 0x77ccfdbb
0x77CCFC6B::ntdll.dll  8B 45 D8                mov eax, dword ptr [ebp-0x28]
0x77CCFC6E::ntdll.dll  8B 34 B8                mov esi, dword ptr [eax+edi*4]
0x77CCFC71::ntdll.dll  89 75 DC                mov dword ptr [ebp-0x24], esi
0x77CCFC74::ntdll.dll  80 3D 28 70 D4 77 00    cmp byte ptr [0x77d47028], 0x0
0x77CCFC7B::ntdll.dll  0F 84 75 C5 FC FF       jz 0x77c9c1f6
0x77CCFC81::ntdll.dll  47                      inc edi
0x77CCFC82::ntdll.dll  89 7D E0                mov dword ptr [ebp-0x20], edi
0x77CCFC85::ntdll.dll  8B 46 1C                mov eax, dword ptr [esi+0x1c]
0x77CCFC88::ntdll.dll  89 45 D0                mov dword ptr [ebp-0x30], eax
0x77CCFC8B::ntdll.dll  8B 0D EC BD CC 77       mov ecx, dword ptr [0x77ccbdec]
0x77CCFC91::ntdll.dll  0B CB                   or ecx, ebx
0x77CCFC93::ntdll.dll  85 0D 70 D7 D4 77       test dword ptr [0x77d4d770], ecx
0x77CCFC99::ntdll.dll  0F 85 D8 AF 01 00       jnz 0x77ceac77
0x77BA168B::MSCTF.dll  8B FF                   mov edi, edi
0x77BA168D::MSCTF.dll  55                      push ebp
0x77BA168E::MSCTF.dll  8B EC                   mov ebp, esp
0x77BA1690::MSCTF.dll  83 7D 0C 01             cmp dword ptr [ebp+0xc], 0x1
0x77BA1694::MSCTF.dll  0F 84 37 1A 00 00       jz 0x77ba30d1
0x77BA169A::MSCTF.dll  5D                      pop ebp
0x77BA169B::MSCTF.dll  90                      nop 
0x77BA169C::MSCTF.dll  90                      nop 
0x77BA169D::MSCTF.dll  90                      nop 
0x77BA169E::MSCTF.dll  90                      nop 
0x77BA169F::MSCTF.dll  90                      nop 
0x77BA16A0::MSCTF.dll  6A 2C                   push 0x2c
0x77BA16A2::MSCTF.dll  68 58 17 BA 77          push 0x77ba1758
0x77BA16A7::MSCTF.dll  E8 04 FF FF FF          call 0x77ba15b0 -> .text
0x77BA30D1::MSCTF.dll  E8 0A 00 00 00          call 0x77ba30e0 -> unnamedImageEntryPoint
0x77BA30E0::MSCTF.dll  8B FF                   mov edi, edi
0x77BA30E2::MSCTF.dll  55                      push ebp
0x77BA30E3::MSCTF.dll  8B EC                   mov ebp, esp
0x77BA30E5::MSCTF.dll  83 EC 10                sub esp, 0x10
0x77BA30E8::MSCTF.dll  A1 E8 40 C2 77          mov eax, dword ptr [0x77c240e8]
0x77BA30ED::MSCTF.dll  83 65 F8 00             and dword ptr [ebp-0x8], 0x0
0x77BA30F1::MSCTF.dll  83 65 FC 00             and dword ptr [ebp-0x4], 0x0
0x77BA30F5::MSCTF.dll  53                      push ebx
0x77BA30F6::MSCTF.dll  57                      push edi
0x77BA30F7::MSCTF.dll  BF 4E E6 40 BB          mov edi, 0xbb40e64e
0x77BA30FC::MSCTF.dll  BB 00 00 FF FF          mov ebx, 0xffff0000
0x77BA3101::MSCTF.dll  3B C7                   cmp eax, edi
0x77BA3103::MSCTF.dll  0F 84 F6 23 03 00       jz 0x77bd54ff
0x77BA3109::MSCTF.dll  85 C3                   test ebx, eax
0x77BA310B::MSCTF.dll  0F 84 EE 23 03 00       jz 0x77bd54ff
0x77BA3111::MSCTF.dll  F7 D0                   not eax
0x77BA3113::MSCTF.dll  A3 E4 40 C2 77          mov dword ptr [0x77c240e4], eax
0x77BA3118::MSCTF.dll  5F                      pop edi
0x77BA3119::MSCTF.dll  5B                      pop ebx
0x77BA311A::MSCTF.dll  C9                      leave 
0x77BA311B::MSCTF.dll  C3                      ret 
0x77BA30D6::MSCTF.dll  E9 BF E5 FF FF          jmp 0x77ba169a
0x77BA169A::MSCTF.dll  5D                      pop ebp
0x77BA169B::MSCTF.dll  90                      nop 
0x77BA169C::MSCTF.dll  90                      nop 
0x77BA169D::MSCTF.dll  90                      nop 
0x77BA169E::MSCTF.dll  90                      nop 
0x77BA169F::MSCTF.dll  90                      nop 
0x77BA16A0::MSCTF.dll  6A 2C                   push 0x2c
0x77BA16A2::MSCTF.dll  68 58 17 BA 77          push 0x77ba1758
0x77BA16A7::MSCTF.dll  E8 04 FF FF FF          call 0x77ba15b0 -> .text
0x77BA15B0::MSCTF.dll  68 9B 31 C0 77          push 0x77c0319b
0x77BA15B5::MSCTF.dll  64 FF 35 00 00 00 00    push dword ptr fs:[0x0]
0x77BA15BC::MSCTF.dll  8B 44 24 10             mov eax, dword ptr [esp+0x10]
0x77BA15C0::MSCTF.dll  89 6C 24 10             mov dword ptr [esp+0x10], ebp
0x77BA15C4::MSCTF.dll  8D 6C 24 10             lea ebp, ptr [esp+0x10]
0x77BA15C8::MSCTF.dll  2B E0                   sub esp, eax
0x77BA15CA::MSCTF.dll  53                      push ebx
0x77BA15CB::MSCTF.dll  56                      push esi
0x77BA15CC::MSCTF.dll  57                      push edi
0x77BA15CD::MSCTF.dll  A1 E8 40 C2 77          mov eax, dword ptr [0x77c240e8]
0x77BA15D2::MSCTF.dll  31 45 FC                xor dword ptr [ebp-0x4], eax
0x77BA15D5::MSCTF.dll  33 C5                   xor eax, ebp
0x77BA15D7::MSCTF.dll  50                      push eax
0x77BA15D8::MSCTF.dll  89 65 E8                mov dword ptr [ebp-0x18], esp
0x77BA15DB::MSCTF.dll  FF 75 F8                push dword ptr [ebp-0x8]
0x77BA15DE::MSCTF.dll  8B 45 FC                mov eax, dword ptr [ebp-0x4]
0x77BA15E1::MSCTF.dll  C7 45 FC FE FF FF FF    mov dword ptr [ebp-0x4], 0xfffffffe
0x77BA15E8::MSCTF.dll  89 45 F8                mov dword ptr [ebp-0x8], eax
0x77BA15EB::MSCTF.dll  8D 45 F0                lea eax, ptr [ebp-0x10]
0x77BA15EE::MSCTF.dll  64 A3 00 00 00 00       mov dword ptr fs:[0x0], eax
0x77BA15F4::MSCTF.dll  C3                      ret 
0x77BA16AC::MSCTF.dll  8B 4D 0C                mov ecx, dword ptr [ebp+0xc]
0x77BA16AF::MSCTF.dll  33 D2                   xor edx, edx
0x77BA16B1::MSCTF.dll  42                      inc edx
0x77BA16B2::MSCTF.dll  89 55 E4                mov dword ptr [ebp-0x1c], edx
0x77BA16B5::MSCTF.dll  33 F6                   xor esi, esi
0x77BA16B7::MSCTF.dll  89 75 FC                mov dword ptr [ebp-0x4], esi
0x77BA16BA::MSCTF.dll  89 0D 08 48 C2 77       mov dword ptr [0x77c24808], ecx
0x77BA16C0::MSCTF.dll  3B CE                   cmp ecx, esi
0x77BA16C2::MSCTF.dll  0F 84 8E 11 00 00       jz 0x77ba2856
0x77BA16C8::MSCTF.dll  3B CA                   cmp ecx, edx
0x77BA16CA::MSCTF.dll  74 05                   jz 0x77ba16d1
0x77BA16CC::MSCTF.dll  83 F9 02                cmp ecx, 0x2
0x77BA16CF::MSCTF.dll  75 35                   jnz 0x77ba1706
0x77BA16D1::MSCTF.dll  A1 20 50 C2 77          mov eax, dword ptr [0x77c25020]
0x77BA16D6::MSCTF.dll  3B C6                   cmp eax, esi
